Date,Australia,Austria,Belgium,Canada,Switzerland,Chile,Colombia,Czech Republic,Germany,Denmark,Euro area,Euro area (17 countries),Spain,Estonia,Finland,France,United Kingdom,Greece,Hungary,Ireland,Iceland,Israel,Italy,Japan,Korea,Lithuania,Luxembourg,Latvia,Mexico,Netherlands,Norway,New Zealand,OECD - Total,Poland,Portugal,Russia,Slovak Republic,Slovenia,Sweden,Turkey,United States,South Africa
1988-07-01,46.0873571605851,NA,46.6191548396435,50.0444321389882,130.36221492385,NA,NA,NA,126.012801191966,70.9149620133175,NA,90.4072371619614,84.8150243331911,NA,92.9867415849009,73.1579638328846,78.2588083889671,NA,NA,57.019342934263,NA,NA,90.7403366211431,157.219235068264,104.284690835081,NA,NA,NA,NA,64.7915547182196,54.6342422599573,37.3750666963,92.3362721452829,NA,157.415438968799,NA,NA,NA,61.9153293077621,NA,95.1047937150393,NA
1988-10-01,49.1382061488544,NA,47.0686908102393,51.9849992368122,140.435348535285,NA,NA,NA,125.452978690137,70.4787673301898,NA,92.8738686414733,87.7926249565856,NA,99.5166622676712,73.6549149794371,81.5965890167887,NA,NA,54.57402283373,NA,NA,99.5803247922789,158.112196007473,103.246324547939,NA,NA,NA,NA,65.0112282975052,53.5538266634976,38.6009581551485,93.8615219465894,NA,159.996301285081,NA,NA,NA,62.8057371398389,NA,95.3884437256972,NA
1989-01-01,51.8690377093522,NA,48.8529545488217,55.0437549684333,139.965147830211,NA,NA,NA,125.476026292712,68.720799494334,NA,95.4884176833365,90.8946324661457,NA,102.93516203645,74.3402264403657,83.0249385409011,NA,NA,54.3113340471946,NA,NA,108.35634054326,159.836402228819,105.580152819354,NA,NA,NA,NA,65.5676579723428,51.6069171853179,39.0494048892646,95.3268561379257,NA,161.64261970581,NA,NA,NA,65.1369733211604,NA,95.5569172965568,NA
1989-04-01,52.0405850807509,NA,50.2209976741293,51.0662738273795,142.96325998312,NA,NA,NA,125.208219866176,67.7434198680617,NA,96.8920201694197,93.6459449212815,NA,100.929413240558,74.9847759730787,83.8708700099747,NA,NA,55.6204566488549,NA,NA,112.778795367977,161.869304195668,110.751120781714,NA,NA,NA,NA,66.1047823675443,49.3431411562106,38.9827206142182,95.91279199383,NA,160.60190504857,NA,NA,NA,67.1139111669828,NA,95.6727076907473,NA
1989-07-01,51.2825949669907,NA,50.9569593105486,52.9166026067245,142.832775361922,NA,NA,NA,126.299830184343,65.7886901535284,NA,98.2797225477672,95.8870364892827,NA,97.6153106302569,75.4095691992785,83.4817886390092,NA,NA,53.7952999180296,NA,NA,116.062666639377,164.608486651327,110.558025380358,NA,NA,NA,NA,67.3502884428709,46.236304219088,38.7019403500219,96.8981369537392,NA,165.221829283732,NA,NA,NA,67.9526897958662,NA,96.4943566975287,NA
1989-10-01,50.1863250359459,NA,52.8318307026941,54.3516644847955,141.628185591744,NA,NA,NA,128.310857203574,63.8766733837174,NA,100.218844739071,98.0706976611856,NA,92.7344071222626,75.936057247322,80.5307226868918,NA,NA,55.3059297673231,NA,NA,121.379980628468,169.780696555079,111.065565102308,NA,NA,NA,NA,67.4210529953775,45.0909473172266,38.9258923507152,97.6885685651729,NA,165.108901776645,NA,NA,NA,67.3902111392649,NA,96.4443207435193,NA
1990-01-01,49.8397491623877,NA,54.0641476482238,51.7849877045492,137.564358669419,NA,NA,NA,130.325912582785,60.1629205947777,NA,101.984125600981,100.48237367968,NA,89.1896942411362,76.3705777378886,77.8085856236344,NA,NA,54.0878961611696,NA,NA,127.117877768013,175.036020263191,114.192972665378,NA,NA,NA,NA,66.5781713150162,43.842015492132,39.0883646375213,97.9439930123791,NA,160.024535825001,NA,NA,NA,67.6530194458101,NA,95.6374496009993,NA
1990-04-01,49.7924520485818,NA,53.9657338676535,48.9912268075576,131.386937453285,NA,NA,NA,131.886696629612,59.3580413612089,NA,103.135417689148,100.93322944043,NA,88.0158120861869,76.8433676609574,74.6850534090571,NA,NA,52.5636964992081,NA,NA,130.709693827399,180.200562286729,116.250268944054,NA,NA,NA,NA,66.9541717445682,42.8892456439724,38.4393216805033,97.6460414977869,NA,158.998631287069,NA,NA,NA,65.808778955306,NA,94.2168368819569,NA
1990-07-01,48.8793687734688,NA,54.5369699656184,49.9521170865056,129.182721736645,NA,NA,NA,132.485292201814,57.4362239015344,NA,103.63403608873,101.045543623273,NA,87.9558367584815,77.29848318539,72.1873130072093,NA,NA,52.4457955128727,NA,NA,132.414312034013,185.170886039225,115.609147815804,NA,NA,NA,NA,65.602470857686,41.2994759436015,37.9626868215704,97.2518698938515,NA,159.110828403086,NA,NA,NA,64.7613487020926,NA,92.4728179522222,NA
1990-10-01,48.2760823798848,NA,54.8571743940428,48.7145076455325,123.419261857249,NA,NA,NA,132.642032082281,56.4357310912695,NA,103.920101052394,101.197883940205,NA,85.2447924082346,77.2803318661812,70.132860231525,NA,NA,52.2519535106394,NA,NA,134.43222698408,186.058980934969,118.126136771995,NA,NA,NA,NA,64.7764134644194,39.3609985652547,37.5527215282148,96.688365720327,NA,159.816023682935,NA,NA,NA,63.5052254891432,NA,91.5141599680753,NA
1991-01-01,48.0226666958618,NA,55.3266616967863,49.8870103189071,119.496376684469,NA,NA,NA,132.809258363576,56.9963866479979,NA,104.45448571768,104.389668830502,NA,78.9596673801976,76.976800625265,68.3092439036723,NA,NA,52.1912125435571,NA,NA,137.096574278713,187.225616654371,117.834409775662,NA,NA,NA,NA,64.6570390891823,38.8017755963427,36.5001628923841,96.5526849178837,NA,153.159556509641,NA,NA,NA,60.3988326548246,NA,91.0346014152319,NA
1991-04-01,48.251417984898,NA,54.1088577324685,52.2160765863014,116.664991306784,NA,NA,NA,131.880728431753,57.064497331451,NA,104.066542944212,105.231555319314,NA,77.5177022952499,76.4144488103275,65.18577076554,NA,NA,50.9170867202107,NA,NA,137.237913011686,186.260302399036,117.457272990022,NA,NA,NA,NA,64.9552159259286,37.7672205585171,36.1995003842868,95.8475402926492,NA,153.835657377507,NA,NA,NA,55.2099841983696,NA,90.3640615368405,NA
1991-07-01,49.7165847849588,NA,55.2576443336547,49.8239882595421,117.381770234985,NA,NA,NA,131.72268944533,56.6905965844899,NA,103.892915002463,106.386118636465,NA,74.8226229771589,75.4979946826261,63.8363186135215,NA,NA,51.0664321485568,NA,NA,137.36552668035,184.296668876709,114.383497443445,NA,NA,NA,NA,64.617363814189,36.8761230443191,36.5329452596158,95.0853309383633,NA,153.11167061221,NA,NA,NA,53.6653400606195,NA,89.732595685937,NA
1991-10-01,49.4577314723236,NA,55.3698326187455,49.2683071873209,112.708433893929,NA,NA,NA,124.009083686579,56.4539909016139,NA,101.746521420743,106.094832373055,NA,71.8465895509195,74.3204796763351,62.8129582699397,NA,NA,52.6095355519044,NA,NA,137.958008775341,181.399838078916,109.56885797956,NA,NA,NA,NA,65.7023188747554,36.2450300372832,36.5175566643644,93.9384961748827,NA,154.138015900031,NA,NA,NA,52.7533731688005,NA,89.7097844394061,NA
1992-01-01,49.0367520844055,NA,55.3496855398405,49.4114975009556,108.947624881114,NA,NA,NA,124.753977328089,55.5067066710458,NA,100.994105861291,100.366611606764,NA,69.9153507317115,72.927296063603393,61.0864690913961,NA,NA,50.9372601107783,NA,NA,138.186481395844,178.691454900719,104.67090967546,NA,NA,NA,NA,67.0740142700454,35.2575820537702,36.2712428752371,93.1982165324243,NA,151.552549357621,NA,NA,NA,49.5751804519989,NA,89.909929607936,NA
1992-04-01,49.0750046748749,NA,56.1208981839029,49.963901364175,106.644788248701,NA,NA,NA,124.321676679306,55.0706893695714,NA,100.026147265537,98.4342999071763,NA,67.0131066982591,71.3577736162581,58.5842913448259,NA,NA,49.4847554592586,NA,NA,138.591891833116,174.331680716354,100.197939141775,NA,NA,NA,NA,64.6310862982511,34.4639288426524,36.8314671628875,91.9357898401093,NA,151.711906774471,NA,NA,NA,47.7143268798528,NA,89.1923379300825,NA
1992-07-01,49.0531672290968,NA,55.3342530928006,50.7235817386981,101.811837536543,NA,NA,NA,124.084310884796,54.0473063198541,NA,99.1547974756981,95.2219681011149,NA,62.2427710899179,69.8619312433519,56.7892602548299,NA,NA,49.1800798038375,NA,NA,138.055548455619,170.789848407883,97.8038765891766,NA,NA,NA,NA,68.0666462518558,33.9948403368074,37.0510763380841,91.1545571401973,NA,147.066989573318,NA,NA,NA,45.2490942872222,NA,89.2987603553557,NA
1992-10-01,49.4232111087005,NA,54.8996117555432,50.865512689134,99.7043896598528,NA,NA,NA,123.644633771682,52.1761458412166,NA,97.9746396188683,93.1767403990856,NA,59.7067886022747,68.7197962698787,54.5003386225727,NA,NA,43.7841277284623,NA,NA,136.801587788801,167.721417387476,96.1332520405929,NA,NA,NA,NA,67.5121539078232,33.2828174537163,36.9534695360164,90.229647126925,NA,143.632495172476,NA,NA,NA,41.8732419324509,NA,89.3423463296665,NA
1993-01-01,50.0138018678492,NA,54.9210452644299,50.5989285875051,97.2186735023867,NA,NA,NA,118.295706095482,51.0704606186585,NA,95.6666708925816,90.2020010946471,NA,58.5613237146741,67.8760951757238,54.3692357513249,NA,NA,43.3833272977452,NA,NA,135.02874898048,164.62544360292,94.037868432649,NA,NA,NA,NA,67.5890523785185,32.2107697928609,36.9331220702674,88.9231979953644,NA,141.003946573677,NA,NA,NA,39.0053130008652,NA,88.6929790414567,NA
1993-04-01,50.1512799570145,NA,55.6725466154377,50.5641938028541,95.5387101519762,NA,NA,NA,118.021130793732,50.049242373155,NA,94.9492663191474,88.2540604459203,NA,59.0568704540219,67.2237669573166,53.7290218033079,NA,NA,52.9437959462478,NA,NA,131.785629506524,162.354306251284,91.5256120315389,NA,NA,NA,NA,67.7315856325666,32.9854735128277,36.7368240639806,88.4267448251106,NA,138.811578311576,NA,NA,NA,37.8311238784556,NA,88.8427348278331,NA
1993-07-01,50.17812721991,NA,54.91904469823,50.0159710101981,91.1917289954585,NA,NA,NA,117.845910814988,52.2702597590413,NA,94.3771719979231,87.9427240012294,NA,61.1947707315177,66.9925664454402,53.1544773980368,NA,NA,56.3582483432156,NA,NA,128.273197725034,160.053464389133,89.8406462726733,NA,NA,NA,NA,68.8536431694326,33.8174193473674,36.7480690110788,87.9611156092415,NA,135.772908274174,NA,NA,NA,37.0155839481498,NA,88.9584357385194,NA
1993-10-01,50.4284655689983,NA,56.2426566089952,49.8639216093134,92.1253479047445,NA,NA,NA,117.981417815161,54.777341182607,NA,93.9871136151992,87.1713115311693,NA,64.6108524139453,66.6379863978921,52.3126633253431,NA,NA,58.7396465919362,NA,NA,124.781538314452,158.170183908755,88.3868974708701,NA,NA,NA,NA,70.4277987795079,35.2740580194827,37.2433222652837,87.7329516675941,NA,133.747982193978,NA,NA,NA,37.3757212705308,NA,89.2143102203556,NA
1994-01-01,50.9943467700898,NA,56.1495567018596,51.7073561340462,93.2691314335492,NA,NA,NA,117.346724107711,57.5521875840654,NA,93.1848183905547,86.4960409127829,NA,64.8087505854083,66.2582047627683,52.5038326939993,NA,NA,60.3616736995995,NA,68.2424045659805,120.856999131211,156.366066999809,87.0956419422438,NA,NA,NA,NA,72.5139586572999,36.7616980565987,38.5475137074363,87.5494045767952,NA,132.909839210185,NA,NA,NA,38.1796627013381,NA,89.1819154596798,NA
1994-04-01,51.4884458286043,NA,56.4092686209804,51.1270439324565,93.6767890355755,NA,NA,NA,117.063913132371,57.1725873354114,NA,92.2634811756823,84.4861644110022,NA,64.9823312002348,65.5978915841535,52.5875232640547,NA,NA,59.3561286388164,NA,71.3373570884099,118.233751267944,154.947946952356,86.2586860489004,NA,NA,NA,NA,73.060041484968,37.1225435786434,39.2508076597828,87.2100901572696,NA,130.42939735969,NA,NA,NA,38.2233913858774,NA,89.3278671170275,NA
1994-07-01,52.1547058073683,NA,56.7229104103497,50.9542374717811,93.8877502707117,NA,NA,NA,116.567111919155,56.3222949779842,NA,91.6070408136197,84.4758975029699,NA,63.6859563803156,64.8251842116157,51.9680853775511,NA,NA,61.0657856374138,NA,73.4295779628311,115.820729995944,153.533175028867,85.9528751374513,NA,NA,NA,NA,74.2179211118857,38.4407959316842,39.446478460574,86.8080423840444,NA,129.830061178084,NA,NA,NA,38.119863213409,NA,89.193975443912,NA
1994-10-01,51.8791261347435,NA,56.4126139129813,50.6979769096883,92.4567247753469,NA,NA,NA,115.983387636044,56.5847652721383,NA,90.9376529530251,84.3423600009205,NA,62.6047527418989,63.901757178995,51.9723088981701,NA,NA,59.0315306999031,NA,75.5163418395817,115.025803303271,152.271685236626,85.0391689137021,NA,NA,NA,NA,73.9720750621017,38.6720781420462,39.7026592436493,86.3530524445865,NA,129.500818257831,NA,NA,NA,37.709487744965,NA,88.9285159537528,NA
1995-01-01,52.2154666743504,NA,57.2385493582311,48.9568781756899,91.0846947727959,NA,NA,NA,115.678862806648,57.5950346553437,NA,90.4575771504602,84.340825856422,NA,62.4436064008732,62.834412509392,51.1054965767957,NA,NA,60.100152272474,NA,76.5861894297638,114.046988678295,150.745331070605,83.9421226772661,NA,NA,NA,NA,74.2728182949419,39.0911596820217,39.3861125818308,85.8730558179245,NA,128.844163409851,NA,NA,NA,37.7393691078039,NA,88.9098819673797,NA
1995-04-01,51.3686573647658,NA,57.0145667361016,47.1861011774916,89.4657241268314,NA,NA,NA,114.82957600343,59.4476342953527,NA,89.4917738490792,84.0944943968275,NA,61.7921068136222,61.467247492948196,50.6461980178816,NA,NA,58.5452182702251,NA,78.7525813958594,112.714275397051,149.597121485637,83.2042332358193,NA,NA,NA,NA,74.3063193791517,39.5552265880984,39.9291468526202,85.1856754764366,NA,126.607892529885,NA,NA,NA,37.3630433585972,NA,88.5402374763956,NA
1995-07-01,51.1237045775804,NA,57.3741183936117,48.20936995399,87.9609859078661,NA,NA,NA,113.032051985285,60.8988876672752,NA,88.1970399589378,82.6060612696205,NA,61.397533934984,60.0856515405416,49.6598119408831,NA,NA,58.3541381947414,NA,81.0046439577858,110.963077145926,148.488871835638,82.4871947672503,NA,NA,NA,NA,75.0271725351116,40.0984190371979,40.596788139719,84.7045703669288,NA,125.297622809905,NA,NA,NA,36.6163549348389,NA,88.6372790145608,NA
1995-10-01,50.7952858895255,NA,57.6649797574442,47.8535960661343,86.3932498138265,NA,NA,NA,111.491775994545,62.3062584057704,NA,87.2932142483899,82.2936646953159,NA,61.2367865501275,59.5607223985216,49.1481166825366,NA,NA,62.324652114644,NA,82.5426637744612,108.183910121676,147.13087201578,81.6073267418572,NA,NA,NA,NA,76.1301991667447,40.9308967132179,41.1900547881512,84.1469984717335,NA,124.445663773926,NA,NA,NA,36.3415383572375,NA,88.3873599929603,NA
1996-01-01,50.2771175913849,NA,56.726159182093,47.1992230986592,83.9623863846205,NA,NA,NA,110.54338371761,63.1261796074153,83.1512797872958,86.468613029941,81.1773885020255,NA,61.8439345231798,59.2654789244063,49.543084150471,NA,NA,63.259123376062,NA,83.8287726147396,105.636066666811,145.97417156279,80.9764147666663,NA,NA,NA,NA,77.2353403211137,41.4767698856502,42.0340094925943,83.804746138277,NA,125.421034053202,NA,NA,NA,36.0691775741137,NA,88.4698079359382,NA
1996-04-01,50.4206899076893,NA,57.1094907519843,47.6525959504083,83.2445952490417,NA,NA,NA,109.196709902935,64.4148120417316,83.046121369562,85.5392155092536,80.299013053095,NA,64.0706710509317,58.9780525378155,49.0306192147419,NA,NA,65.4274094665887,NA,83.5637860553833,102.043616731352,145.028397913973,80.8053157312136,NA,NA,NA,NA,78.9932118077777,41.9606884451346,42.349586111376,83.4314872903978,NA,125.088405920074,NA,NA,NA,35.6866233305898,NA,88.4559503502649,NA
1996-07-01,50.2716362247522,NA,56.989229513906,47.5029916757502,83.1498378756086,NA,NA,NA,108.135561924591,66.1955789168145,82.7319525519603,84.5055978616287,77.9590528886701,NA,66.4587959813109,58.7524614285356,49.4663465272276,NA,NA,67.7942540336758,NA,83.3536680073735,98.7494699024771,144.077504496816,80.3507140914705,NA,NA,NA,NA,80.3278884166328,43.0947461484133,42.4160488819435,83.0568039505532,NA,124.168039274647,NA,NA,NA,35.9477998200134,NA,88.3220801046831,NA
1996-10-01,50.0472233117256,NA,57.7874825092643,47.3692264478401,81.2465149659448,NA,NA,NA,106.875393127449,68.2049412943801,82.4651016951662,83.9224923896161,78.6335429269592,NA,68.4690290689129,59.3147305692768,50.7640310427036,NA,NA,66.0916529460015,NA,82.3373990272819,94.9524730103443,143.097833553455,79.9930701622129,NA,NA,NA,NA,82.0595861392073,44.5525959049398,42.8101925649763,82.9004137744716,NA,123.971689985912,NA,NA,NA,36.3056372289581,NA,88.242560790217,NA
1997-01-01,50.1514897017123,NA,55.7894848887799,47.9753123504405,79.8149008962857,NA,NA,NA,105.552999546509,69.6774683309187,81.3128609509472,82.5281534335656,78.3189982599173,NA,72.0689868432886,57.6361740459453,51.0516525782675,90.3038362662931,NA,69.4935101453814,NA,82.4159538777827,91.4106932581661,142.356430350581,80.6486787309576,NA,NA,NA,NA,83.7168985294819,45.1998337097709,43.6071525404047,82.4936306793687,NA,123.962238922935,NA,NA,NA,36.4599946424094,NA,88.1136865176417,NA
1997-04-01,50.3615759562177,NA,57.5917994278279,48.3583300174872,79.3801371583764,NA,NA,NA,104.488195438201,70.7099097650141,81.8231441065938,82.6524908021285,79.2618625714303,NA,73.1292656571137,58.5322771228299,51.4724732923875,90.3932808351891,NA,70.155865617488,NA,81.6293138037426,90.3120742028206,141.553476936212,80.6339211841029,NA,NA,NA,NA,85.1909202629384,46.4368271312937,43.9462620683628,82.5833054097587,NA,123.878436354997,NA,NA,NA,36.9336234671799,NA,88.1918446456748,NA
1997-07-01,51.0358318110028,NA,58.0950998889824,48.1022676468261,79.6146297084641,NA,NA,NA,103.63570150224,71.7760463053695,81.5422254087788,82.0994091887388,78.712464514272,NA,74.4003500991391,57.8667664300834,52.8023375130263,91.9337457368829,NA,71.0260055464013,NA,80.7575052514614,88.867408216281,140.852169665795,80.3241914194629,NA,NA,NA,NA,86.2131192526663,47.1063295979196,43.6795193725597,82.4991494751952,NA,124.681408080731,NA,NA,NA,37.4334693131292,NA,88.1662151541248,NA
1997-10-01,51.5741035428177,NA,58.7480228149636,47.692303625201,79.3912296489809,NA,NA,NA,103.079177610717,72.3885295869197,81.3378436973426,81.8791864866763,76.0981593981774,NA,75.7519760087359,58.107712941224,52.7751042427593,94.6521256855682,NA,72.7352257164387,NA,80.0159779148033,88.2252372048825,140.301334094726,79.5911559335685,NA,NA,NA,NA,87.9888228318183,48.2389150691067,43.2038295723128,82.4364232902244,NA,125.053303512865,NA,NA,NA,37.9993177043763,NA,88.3416422879025,NA
1998-01-01,52.5119328383164,NA,59.5808621397155,47.3614501310654,79.3108204607258,NA,NA,NA,102.587969507671,73.8174764849065,80.7590344483419,81.7747733457614,76.1194846909849,NA,76.7844015719756,57.6687450944325,54.1764384132771,96.8003482908577,NA,74.8234489681293,NA,77.9503613791702,87.8158222765938,139.459179255397,76.9235488517203,NA,NA,NA,NA,89.1478274831845,49.9835102896143,42.0876362263952,82.5571961373253,NA,125.313490652748,NA,NA,NA,39.1797999237747,NA,88.7233044554522,NA
1998-04-01,52.990562086974,NA,59.7049731444115,46.8237016083278,79.0165776965975,NA,NA,NA,102.036304439087,76.1120992625904,81.2701583273979,82.0328418517933,78.1837085106569,NA,77.9059094964618,57.9103689360527,55.9192351318834,98.3846692685045,NA,81.2105596834588,NA,76.8336713568145,86.9033174160586,139.675984703863,71.8789886761934,NA,NA,NA,NA,90.6975622972181,50.9896846382595,41.3024070105552,82.8328791201888,NA,125.878536982903,NA,NA,NA,39.8637142615573,NA,89.2101866499079,NA
1998-07-01,52.8054846770562,NA,61.1316551119854,46.5251892223729,78.5561999390149,NA,NA,NA,101.650794271512,76.5992202482919,81.6253583974095,82.3950645599512,79.2351774434826,NA,79.3461762310697,58.1637693383332,56.9636551176557,99.2478194896174,NA,87.6397607691153,NA,76.2776828075105,86.5754720695875,139.08760836141,70.7100396306139,NA,NA,NA,NA,92.5115818611983,51.4035350534686,41.7225553648349,83.0988471583666,NA,126.972587070151,NA,NA,NA,40.7040938402309,NA,89.6489236103436,NA
1998-10-01,53.2964988538932,NA,61.6006779922183,46.8892002638817,78.3180232744831,NA,NA,NA,101.721902327647,77.621035597102,81.6818873973923,82.8731180900888,78.7087675714244,NA,80.370979318204,58.5472910706119,57.1186263560102,100.315004195511,NA,96.4938019262406,NA,73.7797577815553,86.935167814629,138.128202388389,70.532947890056107,NA,NA,NA,NA,94.9015473395994,50.6658033031043,42.4164473253357,83.4364883034628,NA,128.622683937099,NA,NA,NA,42.0058056276727,NA,90.2463345247023,NA
1999-01-01,53.8984289670942,NA,62.6449543497053,47.2270601354822,78.6081396456887,NA,48.7750759831954,NA,101.589499904183,78.2017416421672,82.1164616527576,83.8505648596774,79.3523160966173,NA,80.8616284484524,59.7545456516327,57.8750049950138,100.698643752063,NA,110.012037626162,NA,74.2142150189601,87.5618354977877,137.153691790754,72.529945717659,NA,NA,NA,NA,97.8053943927637,51.9020113530668,42.8842632206973,84.1991496137473,NA,133.721118128257,NA,NA,NA,42.6300218710613,NA,91.2001988056199,NA
1999-04-01,54.6914375302299,NA,63.718495693961,47.5868700919623,78.3720323728706,NA,47.421459996438,NA,101.116747415446,78.7694728967951,82.7442957868013,84.356997896156,79.2282594711838,NA,82.0447475312882,60.1401525550261,59.0832916140897,102.142666396549,NA,117.340360367308,NA,73.799862262949,88.2874416500052,135.582449779145,74.1819325081676,NA,NA,NA,NA,101.216568155651,53.4171822069275,43.3970923524469,84.707354133059,NA,134.907166209516,NA,NA,NA,43.8881574708419,NA,91.8640714308786,NA
1999-07-01,55.6894956781309,NA,64.7724844008725,47.8080934805012,77.5640836936562,NA,46.8665328036732,NA,100.864886950083,79.4829483306289,83.6013308054762,85.6228842849703,81.1403278069603,NA,84.4676778281842,61.5413092859257,61.2246166890532,103.479328007265,NA,127.750510971672,NA,73.0508096952119,89.3861664218687,134.293015677228,75.6246544623272,NA,NA,NA,NA,105.372895163695,55.7586899354099,43.6568316605802,85.5768611786389,NA,137.576398085579,NA,NA,NA,44.7986167603273,NA,92.6930776244337,NA
1999-10-01,56.7564940843196,NA,64.3420186923703,48.1734896135106,78.0868760952078,NA,46.9682097681527,NA,101.109150413747,79.7964393781779,84.425309707204,86.8328186697346,82.9212774470692,NA,85.0820268767706,62.6058798793695,63.2394692713158,104.966674716563,NA,142.965590328878,NA,72.1005640615542,90.556291408708,133.278250908891,76.2727559163607,NA,NA,NA,NA,109.765796956446,58.3359884804266,43.2250238556677,86.4051010645674,NA,138.424388256328,NA,NA,NA,45.6217972490672,NA,93.465735985091,NA
2000-01-01,57.5349704411188,96.1737240557823,65.9506975429387,48.6445308693036,77.191233774437407,NA,48.0947107076804,NA,100.804852551116,80.2316196573905,85.4564724283998,87.9324216813498,83.2759029750923,NA,84.3964975609654,64.7262104659925,65.258277459524,106.297971328795,NA,140.728317629589,NA,71.2495702788701,91.6959403183909,132.18009216956,76.7039857140806,NA,NA,NA,NA,113.870289968232,60.2481446487356,42.7178652276815,87.1632928054476,NA,140.165679090368,NA,NA,NA,46.9419422937192,NA,94.2227322220981,NA
2000-04-01,58.1845255835591,96.2445102404856,66.1498685231197,49.0214797763664,76.997809435592,NA,48.0109650610431,NA,99.5766033711485,81.510105091592,86.179766415512,88.4107805982779,82.9396973847064,NA,83.3589710006452,65.8192110230551,67.2313036217659,107.978440367902,NA,138.625768958325,NA,72.1292366247122,93.3677490244082,130.90135223787,76.8306284459546,NA,NA,NA,NA,117.390962703842,61.8489271954241,42.7236281094333,87.7477724287215,NA,142.290504586116,NA,NA,NA,48.5752288778201,NA,95.0474504120009,NA
2000-07-01,57.8328511924268,93.1330015153549,65.9876694081437,49.3881123479931,77.4627862971641,NA,47.5129233721473,NA,100.435999821377,82.5267129779545,86.9004405321885,89.3261223830982,83.3360571068936,NA,80.2275843942677,67.0240790584329,67.0737532833834,110.346832053726,NA,131.781567251064,NA,71.0610112406092,94.8668301773175,129.478818724817,76.2539020869124,NA,NA,NA,NA,121.363881023597,61.1639975497292,43.3094322889366,88.1496094411794,NA,143.866167207398,NA,NA,NA,49.6974865603635,NA,95.7512376283981,NA
